_id,﻿id,año,rol_establecimiento,id_rol_establecimiento,id_vu,nombre_establecimiento,razon_social,rut_razon_social,ciiu4,id_ciiu4,ciiu6,id_ciiu6,latitud,longitud,id_comuna,comuna,provincia,region,rubro_vu,id_rubro_vu,entrada_salida,cantidad_toneladas,tratamiento_nivel_3,id_tratamiento_nivel_3,tratamiento_nivel_1,id_tratamiento_nivel_1,capitulo_ler,id_capitulo_ler,subcapitulo_ler,id_subcapitulo_ler,nombre_ler,ler_codigo
3052,3002,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"1179,52",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3053,3003,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"27,15",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3054,3004,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"1,19",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3055,3005,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"1560,53",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3056,3006,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"0,59",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3057,3007,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"29,95",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3058,3008,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"41,93",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3059,3009,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"793,11",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3060,3010,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"1910,17",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3061,3011,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"11,17",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3062,3012,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"11,59",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3063,3013,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"6741,39",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3064,3014,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"11,79",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3065,3015,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"32,67",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3066,3016,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"290,9",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3067,3017,2022,Destinatario Final,4,5453436,RELLENO SANITARIO LOS ANGELES,K D M  S.A.,96754450-7,Tratamiento y eliminación de desechos no peligrosos,E3821,Tratamiento y eliminación de desechos no peligrosos,E382100,"-37,300478595757","-72,334443995857",8301,Los Angeles,Biobío,Biobío,Gestores de residuos,15,1,"194,05",Relleno sanitario,11,Eliminación,1,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,03 | Otros residuos municipales,3,20 03 99 | Residuos municipales no especificados en otra categoría,1999-03-20T00:00:00
3068,3018,2022,Destinatario Final,4,3211,Planta Gultro,CONSTRUCTORA DE PAVIMENTOS ASFALTICOS BITUMIX S.A,84060600-7,Fabricación de otros productos minerales no metálicos n.c.p.,C2399,Fabricación de otros productos minerales no metálicos n.c.p.,C239900,"-34,204457104614","-70,748385237098",6111,Olivar,Cachapoal,Libertador Gral. Bernardo O'Higgins,Otras industrias manufactureras,10,1,"8260,2",Reciclaje de escombros y carpeta asfáltica,115,Valorización,2,17 | Residuos de la construcción y demolición,17,"03 | Mezclas bituminosas, alquitrán de hulla y otros productos alquitranados",3,17 03 02 | Mezclas bituminosas distintas de las especificadas en el código 17 03 01,2002-03-17T00:00:00
3069,3019,2022,Destinatario Final,4,5468895,RECIPET SA,RECIPET S A,96931540-8,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,"-33,467196950691","-70,676824736844",13101,Santiago,Santiago,Metropolitana de Santiago,"Industria química, de plástico y caucho",7,1,"0,12",Pretratamiento de plásticos,45,Recolección,5,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,20 01 39 | Plásticos,2039-01-20T00:00:00
3070,3020,2022,Destinatario Final,4,5468895,RECIPET SA,RECIPET S A,96931540-8,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,"-33,467196950691","-70,676824736844",13101,Santiago,Santiago,Metropolitana de Santiago,"Industria química, de plástico y caucho",7,1,"13,771",Reciclaje,8,Valorización,2,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,20 01 39 | Plásticos,2039-01-20T00:00:00
3071,3021,2022,Destinatario Final,4,5468895,RECIPET SA,RECIPET S A,96931540-8,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,"-33,467196950691","-70,676824736844",13101,Santiago,Santiago,Metropolitana de Santiago,"Industria química, de plástico y caucho",7,1,"56,654",Reciclaje de plásticos,18,Valorización,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",2,"07 | Residuos de la producción de bebidas alcohólicas y no alcohólicas (excepto café, té y cacao)",7,02 07 99 | Residuos no especificados en otra categoría,1999-02-07T00:00:00
3072,3022,2022,Destinatario Final,4,5468895,RECIPET SA,RECIPET S A,96931540-8,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,"-33,467196950691","-70,676824736844",13101,Santiago,Santiago,Metropolitana de Santiago,"Industria química, de plástico y caucho",7,1,"60,429",Reciclaje de plásticos,18,Valorización,2,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",15,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),1,15 01 02 | Envases de plástico,2002-01-15T00:00:00
3073,3023,2022,Destinatario Final,4,5468895,RECIPET SA,RECIPET S A,96931540-8,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,"-33,467196950691","-70,676824736844",13101,Santiago,Santiago,Metropolitana de Santiago,"Industria química, de plástico y caucho",7,1,"20,521",Reciclaje de plásticos,18,Valorización,2,"19 | Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial",19,"12 | Residuos del tratamiento mecánico de residuos (por ejemplo, clasificación, trituración, compactación, peletización) no especificados en otra categoría",12,19 12 04 | Plástico y caucho,2004-12-19T00:00:00
3074,3024,2022,Destinatario Final,4,5468895,RECIPET SA,RECIPET S A,96931540-8,Fabricación de productos de plástico,C2220,Fabricación de productos de plástico,C222000,"-33,467196950691","-70,676824736844",13101,Santiago,Santiago,Metropolitana de Santiago,"Industria química, de plástico y caucho",7,1,"52,477",Reciclaje de plásticos,18,Valorización,2,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",20,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),1,20 01 39 | Plásticos,2039-01-20T00:00:00
